number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time,over
30237300000000.0,16059,2,0,1,1,0,2437.09,0
33771400000000.0,16059,2,0,1,1,0,3162.16,0
27477600000000.0,16059,2,0,1,1,0,3143.82,0
22167900000000.0,16059,2,0,1,1,0,1386.55,0
44436100000000.0,16059,2,0,1,1,0,4375.52,0
30585900000000.0,16059,2,0,1,1,0,1749.78,0
19754600000000.0,16059,2,0,1,1,0,1207.64,0
30888200000000.0,16059,2,0,1,1,0,2507.26,0
35449900000000.0,16059,2,0,1,1,0,3775.0,0
31465300000000.0,16059,2,0,1,1,0,3235.67,0
25960400000000.0,16059,2,0,1,1,0,2428.72,0
34159900000000.0,16059,2,0,1,1,0,3078.37,0
36530500000000.0,16059,2,0,1,1,0,2975.03,0
28185200000000.0,16059,2,0,1,1,0,2812.34,0
40373400000000.0,16059,2,0,1,1,0,3482.45,0
25227200000000.0,16059,2,0,1,1,0,2009.71,0
26153800000000.0,16059,2,0,1,1,0,2154.37,0
30008800000000.0,16059,2,0,1,1,0,2633.05,0
39984200000000.0,16059,2,0,1,1,0,4349.43,0
32501800000000.0,16059,2,0,1,1,0,3054.22,0
26433200000000.0,16059,2,0,1,1,0,2560.08,0
25728100000000.0,16059,2,0,1,1,0,2416.92,0
23561100000000.0,16059,2,0,1,1,0,2278.95,0
43928300000000.0,16059,2,0,1,1,0,4205.34,0
30978300000000.0,16059,2,0,1,1,0,3358.14,0
27061100000000.0,16059,2,0,1,1,0,2777.86,0
37980000000000.0,16059,2,0,1,1,0,2222.36,0
32501800000000.0,16059,2,0,1,1,0,3332.27,0
20395300000000.0,16059,2,0,1,1,0,1793.26,0
31994000000000.0,16059,2,0,1,1,0,3229.32,0
26552800000000.0,16059,2,0,1,1,0,2593.11,0
31858000000000.0,16059,2,0,1,1,0,3467.59,0
39599500000000.0,16059,2,0,1,1,0,3228.6,0
32840400000000.0,16059,2,0,1,1,0,2902.57,0
38595900000000.0,16059,2,0,1,1,0,3374.97,0
39379700000000.0,16059,2,0,1,1,0,3299.79,0
35175100000000.0,16059,2,0,1,1,0,3050.95,0
31740100000000.0,16059,2,0,1,1,0,3112.05,0
44436100000000.0,16059,2,0,1,1,0,3660.93,0
39269700000000.0,16059,2,0,1,1,0,3343.16,0
29651500000000.0,16059,2,0,1,1,0,2408.41,0
44436100000000.0,16059,2,0,1,1,0,3663.38,0
23385200000000.0,16059,2,0,1,1,0,2439.83,0
28156400000000.0,16059,2,0,1,1,0,2685.04,0
29454800000000.0,16059,2,0,1,1,0,2870.73,0
28579800000000.0,16059,2,0,1,1,0,1586.55,0
43928300000000.0,16059,2,0,1,1,0,3649.36,0
22170400000000.0,16059,2,0,1,1,0,1390.19,0
24873900000000.0,16059,2,0,1,1,0,2183.21,0
36507600000000.0,16059,2,0,1,1,0,3171.83,0
32501800000000.0,16059,2,0,1,1,0,3158.52,0
30613400000000.0,16059,2,0,1,1,0,2517.02,0
44436100000000.0,16059,2,0,1,1,0,2839.09,0
26650400000000.0,16059,2,0,1,1,0,2781.78,0
26020000000000.0,16059,2,0,1,1,0,2129.77,0
20282100000000.0,16059,2,0,1,1,0,3467.54,0
40627300000000.0,16059,2,0,1,1,0,3486.99,0
33691200000000.0,16059,2,0,1,1,0,2751.55,0
32564500000000.0,16059,2,0,1,1,0,2546.02,0
42150800000000.0,16059,2,0,1,1,0,3528.26,0
44436100000000.0,16059,2,0,1,1,0,3682.84,0
24493700000000.0,16059,2,0,1,1,0,2282.72,0
44436100000000.0,16059,2,0,1,1,0,4873.03,0
35822600000000.0,16059,2,0,1,1,0,3751.64,0
37895700000000.0,16059,2,0,1,1,0,2097.26,0
26005700000000.0,16059,2,0,1,1,0,2739.81,0
29074500000000.0,16059,2,0,1,1,0,2396.13,0
36564600000000.0,16059,2,0,1,1,0,3492.44,0
43281900000000.0,16059,2,0,1,1,0,3731.05,0
32219500000000.0,16059,2,0,1,1,0,2601.1,0
38582700000000.0,16059,2,0,1,1,0,3186.9,0
23634100000000.0,16059,2,0,1,1,0,1847.24,0
44436100000000.0,16059,2,0,1,1,0,3622.83,0
38595900000000.0,16059,2,0,1,1,0,4290.39,0
44436100000000.0,16059,2,0,1,1,0,4539.21,0
28277500000000.0,16059,2,0,1,1,0,2456.02,0
44436100000000.0,16059,2,0,1,1,0,3934.7,0
36310600000000.0,16059,2,0,1,1,0,3196.28,0
38033100000000.0,16059,2,0,1,1,0,4052.74,0
28692900000000.0,16059,2,0,1,1,0,2287.47,0
21858800000000.0,16059,2,0,1,1,0,1739.58,0
44436100000000.0,16059,2,0,1,1,0,4349.51,0
30692800000000.0,16059,2,0,1,1,0,2941.16,0
24954900000000.0,16059,2,0,1,1,0,1738.84,0
38005600000000.0,16059,2,0,1,1,0,2179.4,0
21634000000000.0,16059,2,0,1,1,0,1951.48,0
27423400000000.0,16059,2,0,1,1,0,2847.99,0
29846700000000.0,16059,2,0,1,1,0,2692.04,0
25093700000000.0,16059,2,0,1,1,0,2457.51,0
36219400000000.0,16059,2,0,1,1,0,3025.75,0
38849800000000.0,16059,2,0,1,1,0,4055.43,0
41330800000000.0,16059,2,0,1,1,0,3940.97,0
42150800000000.0,16059,2,0,1,1,0,3536.62,0
44436100000000.0,16059,2,0,1,1,0,4204.22,0
36310600000000.0,16059,2,0,1,1,0,3773.89,0
44436100000000.0,16059,2,0,1,1,0,4519.29,0
35274700000000.0,16059,2,0,1,1,0,2896.17,0
31310900000000.0,16059,2,0,1,1,0,3328.3,0
44436100000000.0,16059,2,0,1,1,0,3707.73,0
30978300000000.0,16059,2,0,1,1,0,3423.97,0
28185200000000.0,16059,2,0,1,1,0,2911.72,0
41990300000000.0,16059,2,0,1,1,0,3459.98,0
41067300000000.0,16059,2,0,1,1,0,3821.91,0
42404700000000.0,16059,2,0,1,1,0,4172.67,0
25147100000000.0,16059,2,0,1,1,0,2699.54,0
41896900000000.0,16059,2,0,1,1,0,3466.79,0
33993500000000.0,16059,2,0,1,1,0,3254.48,0
40627300000000.0,16059,2,0,1,1,0,3486.07,0
22929800000000.0,16059,2,0,1,1,0,2135.29,0
20375400000000.0,16059,2,0,1,1,0,1955.37,0
43776600000000.0,16059,2,0,1,1,0,3656.55,0
34845400000000.0,16059,2,0,1,1,0,2887.52,0
33701100000000.0,16059,2,0,1,1,0,2157.74,0
33263600000000.0,16059,2,0,1,1,0,2900.5,0
24925700000000.0,16059,2,0,1,1,0,2106.95,0
29025900000000.0,16059,2,0,1,1,0,2661.49,0
38912500000000.0,16059,2,0,1,1,0,3010.7,0
28820200000000.0,16059,2,0,1,1,0,2661.58,0
24666600000000.0,16059,2,0,1,1,0,2031.34,0
18696500000000.0,16059,2,0,1,1,0,1897.19,0
44436100000000.0,16059,2,0,1,1,0,3680.03,0
42649900000000.0,16059,2,0,1,1,0,3542.3,0
38595900000000.0,16059,2,0,1,1,0,3217.59,0
38362900000000.0,16059,2,0,1,1,0,3233.93,0
26793600000000.0,16059,2,0,1,1,0,1681.77,0
36564600000000.0,16059,2,0,1,1,0,3411.06,0
23718700000000.0,16059,2,0,1,1,0,1992.38,0
19190900000000.0,16059,2,0,1,1,0,2067.3,0
31657600000000.0,16059,2,0,1,1,0,2637.12,0
37328400000000.0,16059,2,0,1,1,0,3589.03,0
35164800000000.0,16059,2,0,1,1,0,3038.1,0
31879000000000.0,16059,2,0,1,1,0,2916.07,0
22587500000000.0,16059,2,0,1,1,0,2190.64,0
33608700000000.0,16059,2,0,1,1,0,2877.32,0
41811900000000.0,16059,2,0,1,1,0,3535.54,0
38342000000000.0,16059,2,0,1,1,0,3385.96,0
29454800000000.0,16059,2,0,1,1,0,2895.34,0
33553800000000.0,16059,2,0,1,1,0,2074.37,0
31959900000000.0,16059,2,0,1,1,0,2679.92,0
30978300000000.0,16059,2,0,1,1,0,2113.87,0
34667900000000.0,16059,2,0,1,1,0,3061.64,0
38342000000000.0,16059,2,0,1,1,0,3440.5,0
36564600000000.0,16059,2,0,1,1,0,3413.59,0
44436100000000.0,16059,2,0,1,1,0,2642.08,0
23314800000000.0,16059,2,0,1,1,0,1461.65,0
23568300000000.0,16059,2,0,1,1,0,2529.36,0
34537000000000.0,16059,2,0,1,1,0,3179.76,0
44436100000000.0,16059,2,0,1,1,0,3660.39,0
27455500000000.0,16059,2,0,1,1,0,2628.04,0
44436100000000.0,16059,2,0,1,1,0,4306.59,0
44436100000000.0,16059,2,0,1,1,0,4111.46,0
40176600000000.0,16059,2,0,1,1,0,3210.47,0
29349300000000.0,16059,2,0,1,1,0,1662.04,0
38802600000000.0,16059,2,0,1,1,0,3149.36,0
22641500000000.0,16059,2,0,1,1,0,1398.92,0
38128600000000.0,16059,2,0,1,1,0,3752.4,0
26408800000000.0,16059,2,0,1,1,0,2120.26,0
33387600000000.0,16059,2,0,1,1,0,2840.96,0
31486100000000.0,16059,2,0,1,1,0,3021.82,0
31486100000000.0,16059,2,0,1,1,0,2716.53,0
33517500000000.0,16059,2,0,1,1,0,3128.0,0
38849800000000.0,16059,2,0,1,1,0,3385.32,0
42404700000000.0,16059,2,0,1,1,0,3561.31,0
32501800000000.0,16059,2,0,1,1,0,3040.8,0
33660300000000.0,16059,2,0,1,1,0,2944.82,0
36062800000000.0,16059,2,0,1,1,0,2954.46,0
37460600000000.0,16059,2,0,1,1,0,3034.44,0
29635400000000.0,16059,2,0,1,1,0,2785.03,0
25247000000000.0,16059,2,0,1,1,0,2488.25,0
40561300000000.0,16059,2,0,1,1,0,3322.94,0
44436100000000.0,16059,2,0,1,1,0,2523.46,0
38849800000000.0,16059,2,0,1,1,0,3307.8,0
23589300000000.0,16059,2,0,1,1,0,2166.07,0
44436100000000.0,16059,2,0,1,1,0,3719.76,0
28312400000000.0,16059,2,0,1,1,0,3306.9,0
29708700000000.0,16059,2,0,1,1,0,3151.41,0
38849800000000.0,16059,2,0,1,1,0,4139.84,0
39103800000000.0,16059,2,0,1,1,0,3401.59,0
27637600000000.0,16059,2,0,1,1,0,2359.71,0
41715500000000.0,16059,2,0,1,1,0,4072.68,0
28817700000000.0,16059,2,0,1,1,0,3536.21,0
43831500000000.0,16059,2,0,1,1,0,4688.59,0
32501800000000.0,16059,2,0,1,1,0,3652.55,0
25529500000000.0,16059,2,0,1,1,0,2084.98,0
23594800000000.0,16059,2,0,1,1,0,1392.57,0
33771400000000.0,16059,2,0,1,1,0,2150.48,0
44436100000000.0,16059,2,0,1,1,0,4496.46,0
37468100000000.0,16059,2,0,1,1,0,3219.76,0
37867800000000.0,16059,2,0,1,1,0,2290.56,0
26946700000000.0,16059,2,0,1,1,0,2491.56,0
30651800000000.0,16059,2,0,1,1,0,1749.25,0
44436100000000.0,16059,2,0,1,1,0,3621.33,0
44436100000000.0,16059,2,0,1,1,0,4265.99,0
32501800000000.0,16059,2,0,1,1,0,2047.14,0
40369000000000.0,16059,2,0,1,1,0,2319.82,0
44078900000000.0,16059,2,0,1,1,0,3657.23,0
34597300000000.0,16059,2,0,1,1,0,2164.37,0
29641300000000.0,16059,2,0,1,1,0,2771.12,0
39434600000000.0,16059,2,0,1,1,0,3982.73,0
32991800000000.0,16059,2,0,1,1,0,1995.44,0
32399600000000.0,16059,2,0,1,1,0,2546.1,0
38849800000000.0,16059,2,0,1,1,0,3963.22,0
25315300000000.0,16059,2,0,1,1,0,2644.38,0
22314200000000.0,16059,2,0,1,1,0,3109.83,0
20608900000000.0,16059,2,0,1,1,0,1852.32,0
42150800000000.0,16059,2,0,1,1,0,4766.73,0
44436100000000.0,16059,2,0,1,1,0,3738.49,0
22868700000000.0,16059,2,0,1,1,0,1936.21,0
44182200000000.0,16059,2,0,1,1,0,4617.07,0
33732300000000.0,16059,2,0,1,1,0,3742.74,0
44436100000000.0,16059,2,0,1,1,0,3670.36,0
28689700000000.0,16059,2,0,1,1,0,2209.68,0
37925100000000.0,16059,2,0,1,1,0,3108.33,0
30724400000000.0,16059,2,0,1,1,0,2959.96,0
17287600000000.0,16059,2,0,1,1,0,1832.12,0
33333900000000.0,16059,2,0,1,1,0,2717.79,0
32247900000000.0,16059,2,0,1,1,0,3823.3,0
26440700000000.0,16059,2,0,1,1,0,2861.74,0
44436100000000.0,16059,2,0,1,1,0,3497.61,0
44436100000000.0,16059,2,0,1,1,0,4718.62,0
26546200000000.0,16059,2,0,1,1,0,2411.99,0
20459400000000.0,16059,2,0,1,1,0,1845.97,0
44436100000000.0,16059,2,0,1,1,0,2521.33,0
29211900000000.0,16059,2,0,1,1,0,1651.02,0
43914000000000.0,16059,2,0,1,1,0,4918.57,0
32658700000000.0,16059,2,0,1,1,0,2912.28,0
41355800000000.0,16059,2,0,1,1,0,2406.17,0
37788500000000.0,16059,2,0,1,1,0,3820.36,0
33263600000000.0,16059,2,0,1,1,0,3100.71,0
41001000000000.0,16059,2,0,1,1,0,3404.76,0
32301000000000.0,16059,2,0,1,1,0,3443.2,0
43336900000000.0,16059,2,0,1,1,0,3645.76,0
38637700000000.0,16059,2,0,1,1,0,3721.77,0
44436100000000.0,16059,2,0,1,1,0,3657.83,0
30310900000000.0,16059,2,0,1,1,0,2824.53,0
44436100000000.0,16059,2,0,1,1,0,4048.6,0
40918600000000.0,16059,2,0,1,1,0,3129.06,0
28988700000000.0,16059,2,0,1,1,0,2620.67,0
32491200000000.0,16059,2,0,1,1,0,2681.94,0
44436100000000.0,16059,2,0,1,1,0,5491.77,1
28273300000000.0,16059,2,0,1,1,0,2660.62,0
44436100000000.0,16059,2,0,1,1,0,4279.17,0
36310600000000.0,16059,2,0,1,1,0,3192.49,0
42539900000000.0,16059,2,0,1,1,0,3550.79,0
23272800000000.0,16059,2,0,1,1,0,2241.71,0
26770200000000.0,16059,2,0,1,1,0,3154.1,0
36350200000000.0,16059,2,0,1,1,0,3377.77,0
41896900000000.0,16059,2,0,1,1,0,3501.42,0
28566800000000.0,16059,2,0,1,1,0,1851.58,0
31893500000000.0,16059,2,0,1,1,0,2619.38,0
44436100000000.0,16059,2,0,1,1,0,4718.35,0
38849800000000.0,16059,2,0,1,1,0,4134.38,0
43928300000000.0,16059,2,0,1,1,0,4840.6,0
42072800000000.0,16059,2,0,1,1,0,4239.8,0
28073500000000.0,16059,2,0,1,1,0,3445.41,0
37236200000000.0,16059,2,0,1,1,0,3982.15,0
30613400000000.0,16059,2,0,1,1,0,3108.41,0
25227200000000.0,16059,2,0,1,1,0,1868.95,0
44243700000000.0,16059,2,0,1,1,0,3599.74,0
38198000000000.0,16059,2,0,1,1,0,3139.65,0
39103800000000.0,16059,2,0,1,1,0,3750.96,0
27962400000000.0,16059,2,0,1,1,0,2615.86,0
38342000000000.0,16059,2,0,1,1,0,3403.84,0
33078000000000.0,16059,2,0,1,1,0,4662.86,1
23980200000000.0,16059,2,0,1,1,0,2450.33,0
26155200000000.0,16059,2,0,1,1,0,2527.9,0
24346200000000.0,16059,2,0,1,1,0,2685.8,0
44436100000000.0,16059,2,0,1,1,0,3661.75,0
21811700000000.0,16059,2,0,1,1,0,2326.99,0
24638300000000.0,16059,2,0,1,1,0,2086.81,0
37342200000000.0,16059,2,0,1,1,0,3199.25,0
30915700000000.0,16059,2,0,1,1,0,3903.41,0
34072200000000.0,16059,2,0,1,1,0,3541.07,0
41896900000000.0,16059,2,0,1,1,0,3671.81,0
44436100000000.0,16059,2,0,1,1,0,3702.15,0
44182200000000.0,16059,2,0,1,1,0,4093.57,0
36077100000000.0,16059,2,0,1,1,0,3136.91,0
34589700000000.0,16059,2,0,1,1,0,3220.4,0
36113100000000.0,16059,2,0,1,1,0,3158.76,0
28185200000000.0,16059,2,0,1,1,0,2621.29,0
28873100000000.0,16059,2,0,1,1,0,2305.68,0
24008900000000.0,16059,2,0,1,1,0,2160.26,0
22136000000000.0,16059,2,0,1,1,0,2349.03,0
42430000000000.0,16059,2,0,1,1,0,4676.73,0
37552400000000.0,16059,2,0,1,1,0,3138.68,0
42402500000000.0,16059,2,0,1,1,0,3482.0,0
38849800000000.0,16059,2,0,1,1,0,2326.1,0
30726700000000.0,16059,2,0,1,1,0,3319.23,0
43928300000000.0,16059,2,0,1,1,0,4637.93,0
27231700000000.0,16059,2,0,1,1,0,2228.46,0
38243500000000.0,16059,2,0,1,1,0,3276.66,0
44436100000000.0,16059,2,0,1,1,0,3709.33,0
31232200000000.0,16059,2,0,1,1,0,3599.17,0
44133800000000.0,16059,2,0,1,1,0,4236.26,0
44436100000000.0,16059,2,0,1,1,0,3730.48,0
31959900000000.0,16059,2,0,1,1,0,2949.9,0
32509500000000.0,16059,2,0,1,1,0,2947.9,0
25694300000000.0,16059,2,0,1,1,0,2225.15,0
31494500000000.0,16059,2,0,1,1,0,3603.63,0
44436100000000.0,16059,2,0,1,1,0,4427.39,0
31486100000000.0,16059,2,0,1,1,0,2020.55,0
26972600000000.0,16059,2,0,1,1,0,2290.78,0
36310600000000.0,16059,2,0,1,1,0,2202.07,0
28185200000000.0,16059,2,0,1,1,0,2711.75,0
35678400000000.0,16059,2,0,1,1,0,3057.09,0
26591200000000.0,16059,2,0,1,1,0,2759.22,0
39103800000000.0,16059,2,0,1,1,0,3450.68,0
36844400000000.0,16059,2,0,1,1,0,3110.96,0
32372100000000.0,16059,2,0,1,1,0,2655.42,0
31040500000000.0,16059,2,0,1,1,0,2632.11,0
44182200000000.0,16059,2,0,1,1,0,3664.22,0
33009700000000.0,16059,2,0,1,1,0,3167.62,0
34708000000000.0,16059,2,0,1,1,0,2796.56,0
27169500000000.0,16059,2,0,1,1,0,2836.92,0
19223200000000.0,16059,2,0,1,1,0,1762.62,0
24709400000000.0,16059,2,0,1,1,0,2348.2,0
22660500000000.0,16059,2,0,1,1,0,1958.1,0
43364400000000.0,16059,2,0,1,1,0,3923.97,0
21142800000000.0,16059,2,0,1,1,0,2359.42,0
28624700000000.0,16059,2,0,1,1,0,3248.37,0
35807200000000.0,16059,2,0,1,1,0,2985.38,0
44436100000000.0,16059,2,0,1,1,0,4154.16,0
28826000000000.0,16059,2,0,1,1,0,1699.02,0
19842900000000.0,16059,2,0,1,1,0,3356.95,0
42404700000000.0,16059,2,0,1,1,0,3517.66,0
35967500000000.0,16059,2,0,1,1,0,3151.29,0
41896900000000.0,16059,2,0,1,1,0,2430.89,0
17842700000000.0,16059,2,0,1,1,0,1921.96,0
29659400000000.0,16059,2,0,1,1,0,3582.99,0
34533200000000.0,16059,2,0,1,1,0,3741.59,0
37527000000000.0,16059,2,0,1,1,0,2930.1,0
28481800000000.0,16059,2,0,1,1,0,2662.91,0
21851000000000.0,16059,2,0,1,1,0,2103.17,0
22897000000000.0,16059,2,0,1,1,0,2001.92,0
30888200000000.0,16059,2,0,1,1,0,2515.54,0
26903500000000.0,16059,2,0,1,1,0,2813.11,0
44436100000000.0,16059,2,0,1,1,0,3597.66,0
38595900000000.0,16059,2,0,1,1,0,3457.52,0
38247200000000.0,16059,2,0,1,1,0,3383.21,0
31111200000000.0,16059,2,0,1,1,0,2896.51,0
34072000000000.0,16059,2,0,1,1,0,3248.85,0
26920000000000.0,16059,2,0,1,1,0,2327.16,0
36133000000000.0,16059,2,0,1,1,0,2109.13,0
27837800000000.0,16059,2,0,1,1,0,1657.23,0
44182200000000.0,16059,2,0,1,1,0,3673.54,0
33517500000000.0,16059,2,0,1,1,0,2097.41,0
42788700000000.0,16059,2,0,1,1,0,3507.69,0
29708700000000.0,16059,2,0,1,1,0,1952.07,0
28137000000000.0,16059,2,0,1,1,0,2929.93,0
43364400000000.0,16059,2,0,1,1,0,3390.43,0
29667200000000.0,16059,2,0,1,1,0,3091.15,0
17818300000000.0,16059,2,0,1,1,0,1671.59,0
35900600000000.0,16059,2,0,1,1,0,3082.09,0
40627300000000.0,16059,2,0,1,1,0,3415.96,0
33849500000000.0,16059,2,0,1,1,0,1947.34,0
27423400000000.0,16059,2,0,1,1,0,3354.26,0
30978300000000.0,16059,2,0,1,1,0,2006.8,0
28787400000000.0,16059,2,0,1,1,0,3264.94,0
44436100000000.0,16059,2,0,1,1,0,3677.34,0
24298200000000.0,16059,2,0,1,1,0,1692.4,0
44436100000000.0,16059,2,0,1,1,0,3683.07,0
25073100000000.0,16059,2,0,1,1,0,2330.68,0
36564600000000.0,16059,2,0,1,1,0,4018.43,0
44436100000000.0,16059,2,0,1,1,0,2483.92,0
17904100000000.0,16059,2,0,1,1,0,2239.33,0
29949100000000.0,16059,2,0,1,1,0,3248.02,0
38280400000000.0,16059,2,0,1,1,0,2897.91,0
33517500000000.0,16059,2,0,1,1,0,2143.55,0
17081500000000.0,16059,2,0,1,1,0,1820.47,0
43936300000000.0,16059,2,0,1,1,0,3657.24,0
44436100000000.0,16059,2,0,1,1,0,4766.77,0
27423400000000.0,16059,2,0,1,1,0,3549.82,0
28803400000000.0,16059,2,0,1,1,0,2635.69,0
40627300000000.0,16059,2,0,1,1,0,3917.71,0
42404700000000.0,16059,2,0,1,1,0,3349.09,0
32255600000000.0,16059,2,0,1,1,0,2056.94,0
28552300000000.0,16059,2,0,1,1,0,1578.37,0
35041000000000.0,16059,2,0,1,1,0,2151.23,0
43928300000000.0,16059,2,0,1,1,0,5227.7,0
26746900000000.0,16059,2,0,1,1,0,2773.51,0
34787100000000.0,16059,2,0,1,1,0,2143.05,0
40627300000000.0,16059,2,0,1,1,0,2532.63,0
29517000000000.0,16059,2,0,1,1,0,2777.19,0
42150800000000.0,16059,2,0,1,1,0,3580.02,0
33780400000000.0,16059,2,0,1,1,0,2953.65,0
42843300000000.0,16059,2,0,1,1,0,4054.69,0
37142100000000.0,16059,2,0,1,1,0,2172.12,0
44436100000000.0,16059,2,0,1,1,0,3518.22,0
30772100000000.0,16059,2,0,1,1,0,3432.02,0
44436100000000.0,16059,2,0,1,1,0,3767.81,0
44436100000000.0,16059,2,0,1,1,0,4560.75,0
28454200000000.0,16059,2,0,1,1,0,2790.73,0
38849800000000.0,16059,2,0,1,1,0,3258.61,0
26153800000000.0,16059,2,0,1,1,0,1837.25,0
27868100000000.0,16059,2,0,1,1,0,2610.25,0
32729400000000.0,16059,2,0,1,1,0,2680.11,0
42404700000000.0,16059,2,0,1,1,0,3852.45,0
30768700000000.0,16059,2,0,1,1,0,3053.86,0
20867000000000.0,16059,2,0,1,1,0,2126.69,0
42150800000000.0,16059,2,0,1,1,0,3615.37,0
41798000000000.0,16059,2,0,1,1,0,3523.63,0
42150800000000.0,16059,2,0,1,1,0,3601.11,0
28579800000000.0,16059,2,0,1,1,0,2349.95,0
26931000000000.0,16059,2,0,1,1,0,2139.22,0
31235100000000.0,16059,2,0,1,1,0,2821.38,0
22322700000000.0,16059,2,0,1,1,0,2246.73,0
18873700000000.0,16059,2,0,1,1,0,1902.63,0
29200900000000.0,16059,2,0,1,1,0,2870.39,0
42594900000000.0,16059,2,0,1,1,0,3504.84,0
22266300000000.0,16059,2,0,1,1,0,1999.47,0
29060000000000.0,16059,2,0,1,1,0,2427.98,0
43928300000000.0,16059,2,0,1,1,0,3706.0,0
40881200000000.0,16059,2,0,1,1,0,7722.95,1
23840900000000.0,16059,2,0,1,1,0,2152.48,0
41688000000000.0,16059,2,0,1,1,0,3403.97,0
41486900000000.0,16059,2,0,1,1,0,3438.59,0
44436100000000.0,16059,2,0,1,1,0,3686.65,0
26256700000000.0,16059,2,0,1,1,0,2696.62,0
37432300000000.0,16059,2,0,1,1,0,3358.37,0
33526900000000.0,16059,2,0,1,1,0,3159.38,0
19371500000000.0,16059,2,0,1,1,0,1888.64,0
36714100000000.0,16059,2,0,1,1,0,3069.91,0
41688000000000.0,16059,2,0,1,1,0,3401.74,0
41907900000000.0,16059,2,0,1,1,0,3448.16,0
31197400000000.0,16059,2,0,1,1,0,2841.11,0
31740100000000.0,16059,2,0,1,1,0,3001.69,0
21376000000000.0,16059,2,0,1,1,0,1406.2,0
24169600000000.0,16059,2,0,1,1,0,1991.32,0
36439200000000.0,16059,2,0,1,1,0,2036.89,0
38705700000000.0,16059,2,0,1,1,0,3481.44,0
44436100000000.0,16059,2,0,1,1,0,3561.06,0
40627300000000.0,16059,2,0,1,1,0,3560.57,0
44436100000000.0,16059,2,0,1,1,0,3749.23,0
29454800000000.0,16059,2,0,1,1,0,3008.08,0
27931300000000.0,16059,2,0,1,1,0,2872.41,0
34680500000000.0,16059,2,0,1,1,0,3574.11,0
23489000000000.0,16059,2,0,1,1,0,3243.63,0
41643000000000.0,16059,2,0,1,1,0,4308.87,0
36310600000000.0,16059,2,0,1,1,0,3218.24,0
24274600000000.0,16059,2,0,1,1,0,2402.21,0
23209900000000.0,16059,2,0,1,1,0,2316.74,0
34889300000000.0,16059,2,0,1,1,0,3041.12,0
22416000000000.0,16059,2,0,1,1,0,2165.79,0
37848600000000.0,16059,2,0,1,1,0,3307.68,0
40018300000000.0,16059,2,0,1,1,0,3094.26,0
24599200000000.0,16059,2,0,1,1,0,3039.33,0
27543100000000.0,16059,2,0,1,1,0,2463.13,0
44436100000000.0,16059,2,0,1,1,0,3663.0,0
44436100000000.0,16059,2,0,1,1,0,2539.89,0
26381400000000.0,16059,2,0,1,1,0,2128.19,0
29019500000000.0,16059,2,0,1,1,0,3331.92,0
43914000000000.0,16059,2,0,1,1,0,2510.37,0
43529200000000.0,16059,2,0,1,1,0,2777.38,0
33263600000000.0,16059,2,0,1,1,0,3669.24,0
23901400000000.0,16059,2,0,1,1,0,2301.68,0
44436100000000.0,16059,2,0,1,1,0,3816.04,0
40259100000000.0,16059,2,0,1,1,0,3341.94,0
43928300000000.0,16059,2,0,1,1,0,3842.04,0
38849800000000.0,16059,2,0,1,1,0,3407.88,0
39305900000000.0,16059,2,0,1,1,0,2287.52,0
19979500000000.0,16059,2,0,1,1,0,2296.99,0
40881200000000.0,16059,2,0,1,1,0,3426.31,0
26153800000000.0,16059,2,0,1,1,0,3281.35,0
31936500000000.0,16059,2,0,1,1,0,2866.89,0
26407700000000.0,16059,2,0,1,1,0,3519.6,0
33771400000000.0,16059,2,0,1,1,0,3205.73,0
17049700000000.0,16059,2,0,1,1,0,1831.48,0
44436100000000.0,16059,2,0,1,1,0,3657.84,0
29428400000000.0,16059,2,0,1,1,0,2799.86,0
22801000000000.0,16059,2,0,1,1,0,2357.97,0
19583800000000.0,16059,2,0,1,1,0,1786.61,0
43062100000000.0,16059,2,0,1,1,0,2458.08,0
36564600000000.0,16059,2,0,1,1,0,4167.14,0
28222600000000.0,16059,2,0,1,1,0,2144.47,0
33517500000000.0,16059,2,0,1,1,0,2871.72,0
26036500000000.0,16059,2,0,1,1,0,1479.26,0
20365000000000.0,16059,2,0,1,1,0,1643.3,0
42237700000000.0,16059,2,0,1,1,0,3640.6,0
44436100000000.0,16059,2,0,1,1,0,3740.98,0
38849800000000.0,16059,2,0,1,1,0,3383.32,0
25639400000000.0,16059,2,0,1,1,0,1412.41,0
25776800000000.0,16059,2,0,1,1,0,2057.91,0
32247900000000.0,16059,2,0,1,1,0,3086.1,0
44436100000000.0,16059,2,0,1,1,0,2501.08,0
31622300000000.0,16059,2,0,1,1,0,2989.95,0
44436100000000.0,16059,2,0,1,1,0,3720.31,0
26234800000000.0,16059,2,0,1,1,0,2406.45,0
37799900000000.0,16059,2,0,1,1,0,3161.83,0
32564500000000.0,16059,2,0,1,1,0,2701.05,0
44436100000000.0,16059,2,0,1,1,0,5074.27,0
29569100000000.0,16059,2,0,1,1,0,3284.94,0
25152700000000.0,16059,2,0,1,1,0,2783.71,0
24373900000000.0,16059,2,0,1,1,0,3369.13,0
18945900000000.0,16059,2,0,1,1,0,1770.32,0
44436100000000.0,16059,2,0,1,1,0,4404.49,0
34570600000000.0,16059,2,0,1,1,0,2834.26,0
27622700000000.0,16059,2,0,1,1,0,2453.75,0
